Latitude,Longitude,EVI
34.75,92.75,0.09166399389505386
34.75,93.25,0.08468099683523178
34.75,93.75,0.07630399614572525
34.75,94.25,0.08604799956083298
34.75,94.75,0.08674799650907516
34.75,95.25,0.07832599431276321
34.75,95.75,0.0821319967508316
34.75,96.25,0.09101499617099762
34.75,96.75,0.09436199814081192
34.75,97.25,0.08062800019979477
34.75,97.75,0.07531800121068954
34.75,98.25,0.07909699529409409
34.75,98.75,0.07726500183343887
34.75,99.25,0.03782900050282478
34.75,99.75,0.09808500111103058
34.75,100.25,0.12648800015449524
34.75,100.75,0.12567700445652008
34.75,101.25,0.13755999505519867
34.75,101.75,0.1367650032043457
34.75,102.25,0.13095000386238098
34.75,102.75,0.12252399325370789
34.75,103.25,0.12234099954366684
34.75,103.75,0.11023499816656113
34.75,104.25,0.10941499471664429
34.75,104.75,0.10360299795866013
34.75,105.25,0.09950999915599823
34.75,105.75,0.11166200041770935
34.75,106.25,0.13208000361919403
34.75,106.75,0.13364998996257782
34.75,107.25,0.14923200011253357
34.75,107.75,0.12643100321292877
34.75,108.25,0.1786469966173172
34.75,108.75,0.17652499675750732
34.75,109.25,0.20607098937034607
34.75,109.75,0.19452199339866638
34.75,110.25,0.15534299612045288
34.75,110.75,0.15185299515724182
34.75,111.25,0.12258299440145493
34.75,111.75,0.12573300302028656
34.75,112.25,0.12553100287914276
34.75,112.75,0.1693129986524582
34.75,113.25,0.1358889937400818
34.75,113.75,0.14610199630260468
34.75,114.25,0.18906399607658386
34.75,114.75,0.2566079795360565
34.75,115.25,0.2713509798049927
34.75,115.75,0.2778249979019165
34.75,116.25,0.28887298703193665
34.75,116.75,0.2469179928302765
34.75,117.25,0.19615299999713898
34.75,117.75,0.22259299457073212
34.75,118.25,0.19594000279903412
34.75,118.75,0.1777539998292923
34.75,119.25,0.1281512826681137
34.75,119.75,0.05217500030994415
34.25,80.25,0.038263000547885895
34.25,80.75,0.03478299826383591
34.25,81.25,0.054003000259399414
34.25,81.75,0.03348900005221367
34.25,82.25,0.020092999562621117
34.25,82.75,0.03807999938726425
34.25,83.25,0.044328998774290085
34.25,83.75,0.05189799889922142
34.25,84.25,0.04820000007748604
34.25,84.75,0.05453299731016159
34.25,85.25,0.05907899886369705
34.25,85.75,0.04501799866557121
34.25,86.25,0.053321000188589096
34.25,86.75,0.059515997767448425
34.25,87.25,0.06773599982261658
34.25,87.75,0.06682100147008896
34.25,88.25,0.0709419995546341
34.25,88.75,0.06943000108003616
34.25,89.25,0.06050799787044525
34.25,89.75,0.05870499834418297
34.25,90.25,0.06257700175046921
34.25,90.75,0.07138299942016602
34.25,91.25,0.08330199867486954
34.25,91.75,0.08405599743127823
34.25,92.25,0.0884459987282753
34.25,92.75,0.07725399732589722
34.25,93.25,0.07938899844884872
34.25,93.75,0.09407399594783783
34.25,94.25,0.10848799347877502
34.25,94.75,0.10856499522924423
34.25,95.25,0.0949999988079071
34.25,95.75,0.09310499578714371
34.25,96.25,0.0943249985575676
34.25,96.75,0.0959009975194931
34.25,97.25,0.0959869995713234
34.25,97.75,0.09844399988651276
34.25,98.25,0.1053679957985878
34.25,98.75,0.09835799783468246
34.25,99.25,0.09749499708414078
34.25,99.75,0.10642199963331223
34.25,100.25,0.13082599639892578
34.25,100.75,0.13222499191761017
34.25,101.25,0.1312990039587021
34.25,101.75,0.1372079998254776
34.25,102.25,0.1381080001592636
34.25,102.75,0.13538800179958344
34.25,103.25,0.14120998978614807
34.25,103.75,0.13727399706840515
34.25,104.25,0.11684799939393997
34.25,104.75,0.12909600138664246
34.25,105.25,0.12571299076080322
34.25,105.75,0.13816899061203003
34.25,106.25,0.14994999766349792
34.25,106.75,0.14206498861312866
34.25,107.25,0.17743100225925446
34.25,107.75,0.22629599273204803
34.25,108.25,0.20942899584770203
34.25,108.75,0.1523759961128235
34.25,109.25,0.17072999477386475
34.25,109.75,0.14421799778938293
34.25,110.25,0.14201399683952332
34.25,110.75,0.12945500016212463
34.25,111.25,0.12070399522781372
34.25,111.75,0.13036899268627167
34.25,112.25,0.12633100152015686
34.25,112.75,0.15121899545192719
34.25,113.25,0.16437199711799622
34.25,113.75,0.24566999077796936
34.25,114.25,0.2991359829902649
34.25,114.75,0.3480449914932251
34.25,115.25,0.32910698652267456
34.25,115.75,0.3089450001716614
34.25,116.25,0.26555100083351135
34.25,116.75,0.21924500167369843
34.25,117.25,0.19996298849582672
34.25,117.75,0.2198069989681244
34.25,118.25,0.1850999891757965
34.25,118.75,0.20587299764156342
34.25,119.25,0.1973169893026352
34.25,119.75,0.1961919069290161
33.75,80.25,0.04704199731349945
33.75,80.75,0.05217399820685387
33.75,81.25,0.053328000009059906
33.75,81.75,0.045444000512361526
33.75,82.25,0.038450997322797775
33.75,82.75,0.05280099809169769
33.75,83.25,0.055149998515844345
33.75,83.75,0.06095900014042854
33.75,84.25,0.049564000219106674
33.75,84.75,0.051774997264146805
33.75,85.25,0.05588199943304062
33.75,85.75,0.06559199839830399
33.75,86.25,0.06595099717378616
33.75,86.75,0.06408699601888657
33.75,87.25,0.06778799742460251
33.75,87.75,0.061333999037742615
33.75,88.25,0.06307699531316757
33.75,88.75,0.06381300091743469
33.75,89.25,0.04205700010061264
33.75,89.75,0.07470099627971649
33.75,90.25,0.06716100126504898
33.75,90.75,0.05883599817752838
33.75,91.25,0.06781300157308578
33.75,91.75,0.0859839990735054
33.75,92.25,0.08962299674749374
33.75,92.75,0.08838699758052826
33.75,93.25,0.10046099871397018
33.75,93.75,0.10349100083112717
33.75,94.25,0.10840899497270584
33.75,94.75,0.06404399871826172
33.75,95.25,0.08566699922084808
33.75,95.75,0.104093998670578
33.75,96.25,0.09544699639081955
33.75,96.75,0.0914749950170517
33.75,97.25,0.09787799417972565
33.75,97.75,0.09275199472904205
33.75,98.25,0.10460499674081802
33.75,98.75,0.09239399433135986
33.75,99.25,0.1136000007390976
33.75,99.75,0.12343299388885498
33.75,100.25,0.12267299741506577
33.75,100.75,0.1325400024652481
33.75,101.25,0.13054299354553223
33.75,101.75,0.1437709927558899
33.75,102.25,0.14305700361728668
33.75,102.75,0.14287099242210388
33.75,103.25,0.1471869945526123
33.75,103.75,0.15115100145339966
33.75,104.25,0.14619798958301544
33.75,104.75,0.1303360015153885
33.75,105.25,0.14849399030208588
33.75,105.75,0.15716899931430817
33.75,106.25,0.16282498836517334
33.75,106.75,0.15853199362754822
33.75,107.25,0.16649599373340607
33.75,107.75,0.17990998923778534
33.75,108.25,0.15622200071811676
33.75,108.75,0.1342639923095703
33.75,109.25,0.1340709924697876
33.75,109.75,0.1419370025396347
33.75,110.25,0.13785599172115326
33.75,110.75,0.13544899225234985
33.75,111.25,0.12283499538898468
33.75,111.75,0.12088999897241592
33.75,112.25,0.12022899836301804
33.75,112.75,0.1411380022764206
33.75,113.25,0.2608470022678375
33.75,113.75,0.3668859899044037
33.75,114.25,0.3775149881839752
33.75,114.75,0.33512699604034424
33.75,115.25,0.35571298003196716
33.75,115.75,0.2624639868736267
33.75,116.25,0.3000049889087677
33.75,116.75,0.3091070055961609
33.75,117.25,0.32321298122406006
33.75,117.75,0.31062600016593933
33.75,118.25,0.22823598980903625
33.75,118.75,0.21278899908065796
33.75,119.25,0.1942089945077896
33.75,119.75,0.17842300236225128
33.25,80.25,0.04711099714040756
33.25,80.75,0.05619099736213684
33.25,81.25,0.06369199603796005
33.25,81.75,0.06043599918484688
33.25,82.25,0.06504999846220016
33.25,82.75,0.04973600059747696
33.25,83.25,0.05956699699163437
33.25,83.75,0.06693999469280243
33.25,84.25,0.06003599986433983
33.25,84.75,0.06288699805736542
33.25,85.25,0.0570639967918396
33.25,85.75,0.06886399537324905
33.25,86.25,0.07465499639511108
33.25,86.75,0.054343998432159424
33.25,87.25,0.07295199483633041
33.25,87.75,0.0630360022187233
33.25,88.25,0.06590700149536133
33.25,88.75,0.06663699448108673
33.25,89.25,0.07057499885559082
33.25,89.75,0.04632999747991562
33.25,90.25,0.05378099903464317
33.25,90.75,0.03378099948167801
33.25,91.25,0.02842799946665764
33.25,91.75,0.06364800035953522
33.25,92.25,0.0867609977722168
33.25,92.75,0.09164199978113174
33.25,93.25,0.09938399493694305
33.25,93.75,0.09908599406480789
33.25,94.25,0.10016399621963501
33.25,94.75,0.08459699898958206
33.25,95.25,0.07917999476194382
33.25,95.75,0.0899219959974289
33.25,96.25,0.11552699655294418
33.25,96.75,0.10827299952507019
33.25,97.25,0.10797299444675446
33.25,97.75,0.12215299904346466
33.25,98.25,0.09992799907922745
33.25,98.75,0.056178998202085495
33.25,99.25,0.08860599994659424
33.25,99.75,0.1097319945693016
33.25,100.25,0.1253879964351654
33.25,100.75,0.13218899071216583
33.25,101.25,0.12127599865198135
33.25,101.75,0.13917499780654907
33.25,102.25,0.14124099910259247
33.25,102.75,0.14388298988342285
33.25,103.25,0.1445859968662262
33.25,103.75,0.1469549983739853
33.25,104.25,0.15886299312114716
33.25,104.75,0.1487549990415573
33.25,105.25,0.14779700338840485
33.25,105.75,0.15411999821662903
33.25,106.25,0.16206400096416473
33.25,106.75,0.1865359991788864
33.25,107.25,0.2019059956073761
33.25,107.75,0.18388499319553375
33.25,108.25,0.16136500239372253
33.25,108.75,0.16058999300003052
33.25,109.25,0.1411380022764206
33.25,109.75,0.1470709890127182
33.25,110.25,0.15804900228977203
33.25,110.75,0.1570349931716919
33.25,111.25,0.15709199011325836
33.25,111.75,0.17593400180339813
33.25,112.25,0.17510099709033966
33.25,112.75,0.24768699705600739
33.25,113.25,0.24689599871635437
33.25,113.75,0.33431997895240784
33.25,114.25,0.38464799523353577
33.25,114.75,0.40526899695396423
33.25,115.25,0.32829999923706055
33.25,115.75,0.2913059890270233
33.25,116.25,0.3362949788570404
33.25,116.75,0.39706897735595703
33.25,117.25,0.34936797618865967
33.25,117.75,0.3301669955253601
33.25,118.25,0.17685699462890625
33.25,118.75,0.10440799593925476
33.25,119.25,0.13631899654865265
33.25,119.75,0.13846400380134583
32.75,80.25,0.04935299977660179
32.75,80.75,0.045785997062921524
32.75,81.25,0.04745199903845787
32.75,81.75,0.04346200078725815
32.75,82.25,0.03369499742984772
32.75,82.75,0.04427399858832359
32.75,83.25,0.05365799739956856
32.75,83.75,0.056477997452020645
32.75,84.25,0.06074199825525284
32.75,84.75,0.07433100044727325
32.75,85.25,0.07252399623394012
32.75,85.75,0.07517600059509277
32.75,86.25,0.07556299865245819
32.75,86.75,0.058017998933792114
32.75,87.25,0.06836099922657013
32.75,87.75,0.06330099701881409
32.75,88.25,0.06628299504518509
32.75,88.75,0.08005999773740768
32.75,89.25,0.07854599505662918
32.75,89.75,0.06575199961662292
32.75,90.25,0.07061799615621567
32.75,90.75,0.07809999585151672
32.75,91.25,0.07068299502134323
32.75,91.75,0.06714200228452682
32.75,92.25,0.06431400030851364
32.75,92.75,0.05846899747848511
32.75,93.25,0.07496299594640732
32.75,93.75,0.0836849957704544
32.75,94.25,0.0714539960026741
32.75,94.75,0.07612299919128418
32.75,95.25,0.09883599728345871
32.75,95.75,0.10305199772119522
32.75,96.25,0.1168999969959259
32.75,96.75,0.09384999424219131
32.75,97.25,0.08324199914932251
32.75,97.75,0.08268599957227707
32.75,98.25,0.10983699560165405
32.75,98.75,0.11872899532318115
32.75,99.25,0.11685099452733994
32.75,99.75,0.12474299967288971
32.75,100.25,0.12426599860191345
32.75,100.75,0.13396400213241577
32.75,101.25,0.13722799718379974
32.75,101.75,0.13998499512672424
32.75,102.25,0.14112499356269836
32.75,102.75,0.13488300144672394
32.75,103.25,0.1424029916524887
32.75,103.75,0.14294900000095367
32.75,104.25,0.168723002076149
32.75,104.75,0.16381599009037018
32.75,105.25,0.1691799908876419
32.75,105.75,0.1712469905614853
32.75,106.25,0.1832759976387024
32.75,106.75,0.18794699013233185
32.75,107.25,0.1993749886751175
32.75,107.75,0.19308699667453766
32.75,108.25,0.1838119924068451
32.75,108.75,0.18306998908519745
32.75,109.25,0.1700109988451004
32.75,109.75,0.16512300074100494
32.75,110.25,0.16543500125408173
32.75,110.75,0.17136698961257935
32.75,111.25,0.16616199910640717
32.75,111.75,0.29052799940109253
32.75,112.25,0.35920900106430054
32.75,112.75,0.36437299847602844
32.75,113.25,0.2829499840736389
32.75,113.75,0.20982599258422852
32.75,114.25,0.39861297607421875
32.75,114.75,0.44030100107192993
32.75,115.25,0.3558569848537445
32.75,115.75,0.28967899084091187
32.75,116.25,0.30141597986221313
32.75,116.75,0.25989699363708496
32.75,117.25,0.21237799525260925
32.75,117.75,0.18531300127506256
32.75,118.25,0.1754249930381775
32.75,118.75,0.1735219955444336
32.75,119.25,0.1335349977016449
32.75,119.75,0.1671620011329651
32.25,80.25,0.05287399888038635
32.25,80.75,0.055712997913360596
32.25,81.25,0.057040996849536896
32.25,81.75,0.05582599714398384
32.25,82.25,0.05526600033044815
32.25,82.75,0.05341999977827072
32.25,83.25,0.05764999985694885
32.25,83.75,0.05726899951696396
32.25,84.25,0.05668799951672554
32.25,84.75,0.05386300012469292
32.25,85.25,0.06300900131464005
32.25,85.75,0.06471699476242065
32.25,86.25,0.05517599731683731
32.25,86.75,0.05546100065112114
32.25,87.25,0.05823799967765808
32.25,87.75,0.06275700032711029
32.25,88.25,0.06525000184774399
32.25,88.75,0.06679699569940567
32.25,89.25,0.057319000363349915
32.25,89.75,0.0551999993622303
32.25,90.25,0.057989999651908875
32.25,90.75,0.05447699874639511
32.25,91.25,0.08532699942588806
32.25,91.75,0.09054099768400192
32.25,92.25,0.08847099542617798
32.25,92.75,0.08087100088596344
32.25,93.25,0.07770499587059021
32.25,93.75,0.06640999764204025
32.25,94.25,0.025723999366164207
32.25,94.75,0.018496999517083168
32.25,95.25,0.050773996859788895
32.25,95.75,0.09459900110960007
32.25,96.25,0.10733199864625931
32.25,96.75,0.11909699440002441
32.25,97.25,0.11460600048303604
32.25,97.75,0.10443399846553802
32.25,98.25,0.11461500078439713
32.25,98.75,0.11902999877929688
32.25,99.25,0.11999699473381042
32.25,99.75,0.12845200300216675
32.25,100.25,0.12931199371814728
32.25,100.75,0.13562099635601044
32.25,101.25,0.1389389932155609
32.25,101.75,0.17622199654579163
32.25,102.25,0.15308399498462677
32.25,102.75,0.13554500043392181
32.25,103.25,0.15795199573040009
32.25,103.75,0.1710209995508194
32.25,104.25,0.20437799394130707
32.25,104.75,0.21233199536800385
32.25,105.25,0.21831999719142914
32.25,105.75,0.22891999781131744
32.25,106.25,0.22932998836040497
32.25,106.75,0.2399749904870987
32.25,107.25,0.23298700153827667
32.25,107.75,0.20312298834323883
32.25,108.25,0.21101398766040802
32.25,108.75,0.18333099782466888
32.25,109.25,0.1797019988298416
32.25,109.75,0.19203399121761322
32.25,110.25,0.1958940029144287
32.25,110.75,0.1677509993314743
32.25,111.25,0.1650400012731552
32.25,111.75,0.25885099172592163
32.25,112.25,0.32172900438308716
32.25,112.75,0.2869119942188263
32.25,113.25,0.15951299667358398
32.25,113.75,0.17768900096416473
32.25,114.25,0.23304300010204315
32.25,114.75,0.2625269889831543
32.25,115.25,0.21921899914741516
32.25,115.75,0.1601019948720932
32.25,116.25,0.16296499967575073
32.25,116.75,0.2138959914445877
32.25,117.25,0.19111299514770508
32.25,117.75,0.17627599835395813
32.25,118.25,0.1566620022058487
32.25,118.75,0.15326198935508728
32.25,119.25,0.16597899794578552
32.25,119.75,0.1622449904680252
31.75,80.25,0.04967599734663963
31.75,80.75,0.05283599719405174
31.75,81.25,0.05432399734854698
31.75,81.75,0.053011998534202576
31.75,82.25,0.0523189976811409
31.75,82.75,0.04521000012755394
31.75,83.25,0.03666599839925766
31.75,83.75,0.061382997781038284
31.75,84.25,0.06486199796199799
31.75,84.75,0.06802299618721008
31.75,85.25,0.06567999720573425
31.75,85.75,0.0790419951081276
31.75,86.25,0.07836899906396866
31.75,86.75,0.06788099557161331
31.75,87.25,0.05365299805998802
31.75,87.75,0.048878997564315796
31.75,88.25,0.07507999986410141
31.75,88.75,0.012745999731123447
31.75,89.25,-0.027204999700188637
31.75,89.75,0.06017499789595604
31.75,90.25,0.07447300106287003
31.75,90.75,0.07375999540090561
31.75,91.25,0.06929099559783936
31.75,91.75,0.09330999851226807
31.75,92.25,0.08803999423980713
31.75,92.75,0.08143399655818939
31.75,93.25,0.057048000395298004
31.75,93.75,0.07800000160932541
31.75,94.25,0.07624299824237823
31.75,94.75,0.050958000123500824
31.75,95.25,0.042666997760534286
31.75,95.75,0.037372998893260956
31.75,96.25,0.10013799369335175
31.75,96.75,0.12513600289821625
31.75,97.25,0.1222199946641922
31.75,97.75,0.11448299884796143
31.75,98.25,0.1169859990477562
31.75,98.75,0.11842299997806549
31.75,99.25,0.10496299713850021
31.75,99.75,0.11473799496889114
31.75,100.25,0.13450799882411957
31.75,100.75,0.15136899054050446
31.75,101.25,0.16807100176811218
31.75,101.75,0.1759839951992035
31.75,102.25,0.1810699999332428
31.75,102.75,0.14968900382518768
31.75,103.25,0.16278599202632904
31.75,103.75,0.18140800297260284
31.75,104.25,0.23738498985767365
31.75,104.75,0.2668669819831848
31.75,105.25,0.2931559979915619
31.75,105.75,0.27589699625968933
31.75,106.25,0.2659519910812378
31.75,106.75,0.27784499526023865
31.75,107.25,0.26044797897338867
31.75,107.75,0.24925799667835236
31.75,108.25,0.2570739984512329
31.75,108.75,0.22953499853610992
31.75,109.25,0.19811399281024933
31.75,109.75,0.18692399561405182
31.75,110.25,0.17531999945640564
31.75,110.75,0.1688229888677597
31.75,111.25,0.1676809936761856
31.75,111.75,0.1891700029373169
31.75,112.25,0.2670069932937622
31.75,112.75,0.17746299505233765
31.75,113.25,0.17235898971557617
31.75,113.75,0.16384799778461456
31.75,114.25,0.16946299374103546
31.75,114.75,0.17165499925613403
31.75,115.25,0.1726830005645752
31.75,115.75,0.1766269952058792
31.75,116.25,0.16422399878501892
31.75,116.75,0.1726899892091751
31.75,117.25,0.14140500128269196
31.75,117.75,0.13769999146461487
31.75,118.25,0.1666409969329834
31.75,118.75,0.16427499055862427
31.75,119.25,0.1774909943342209
31.75,119.75,0.13991199433803558
31.25,80.25,0.05465899780392647
31.25,80.75,0.05477399751543999
31.25,81.25,0.034449998289346695
31.25,81.75,0.03521299734711647
31.25,82.25,0.05019799992442131
31.25,82.75,0.05728599801659584
31.25,83.25,0.04179999977350235
31.25,83.75,0.05560800060629845
31.25,84.25,0.03740299865603447
31.25,84.75,0.05345200002193451
31.25,85.25,0.05604799836874008
31.25,85.75,0.060996998101472855
31.25,86.25,0.07368800044059753
31.25,86.75,0.05621099844574928
31.25,87.25,0.047449998557567596
31.25,87.75,0.07047799974679947
31.25,88.25,0.06574200093746185
31.25,88.75,0.07269600033760071
31.25,89.25,0.07430999726057053
31.25,89.75,0.08557000011205673
31.25,90.25,0.08055199682712555
31.25,90.75,0.05751599743962288
31.25,91.25,0.0791419968008995
31.25,91.75,0.08294399827718735
31.25,92.25,0.08150799572467804
31.25,92.75,0.07487799972295761
31.25,93.25,0.05335899814963341
31.25,93.75,0.050755999982357025
31.25,94.25,0.09034799784421921
31.25,94.75,0.08675199747085571
31.25,95.25,0.09084799885749817
31.25,95.75,0.07267899811267853
31.25,96.25,0.10075999796390533
31.25,96.75,0.11926999688148499
31.25,97.25,0.11577700078487396
31.25,97.75,0.1075809970498085
31.25,98.25,0.12026399374008179
31.25,98.75,0.16046500205993652
31.25,99.25,0.14940699934959412
31.25,99.75,0.12211799621582031
31.25,100.25,0.13095100224018097
31.25,100.75,0.151093989610672
31.25,101.25,0.14932799339294434
31.25,101.75,0.17370399832725525
31.25,102.25,0.18407799303531647
31.25,102.75,0.14992699027061462
31.25,103.25,0.18015000224113464
31.25,103.75,0.22646299004554749
31.25,104.25,0.3112039864063263
31.25,104.75,0.2745710015296936
31.25,105.25,0.2832379937171936
31.25,105.75,0.28246498107910156
31.25,106.25,0.23689599335193634
31.25,106.75,0.24955299496650696
31.25,107.25,0.25259098410606384
31.25,107.75,0.2456659972667694
31.25,108.25,0.2540609836578369
31.25,108.75,0.26012298464775085
31.25,109.25,0.24707598984241486
31.25,109.75,0.22566799819469452
31.25,110.25,0.21948599815368652
31.25,110.75,0.2176239937543869
31.25,111.25,0.19658300280570984
31.25,111.75,0.22189299762248993
31.25,112.25,0.23819199204444885
31.25,112.75,0.2144320011138916
31.25,113.25,0.17626400291919708
31.25,113.75,0.15996699035167694
31.25,114.25,0.17917899787425995
31.25,114.75,0.18793798983097076
31.25,115.25,0.20385099947452545
31.25,115.75,0.21025998890399933
31.25,116.25,0.21933698654174805
31.25,116.75,0.20577698945999146
31.25,117.25,0.17490899562835693
31.25,117.75,0.15372098982334137
31.25,118.25,0.17119699716567993
31.25,118.75,0.15296900272369385
31.25,119.25,0.20494499802589417
31.25,119.75,0.21623599529266357
30.75,80.25,0.028359999880194664
30.75,80.75,0.06212799996137619
30.75,81.25,0.05110500007867813
30.75,81.75,0.04055500030517578
30.75,82.25,0.05310099944472313
30.75,82.75,0.040929000824689865
30.75,83.25,0.04543299973011017
30.75,83.75,0.04688499867916107
30.75,84.25,0.05275799706578255
30.75,84.75,0.05513699725270271
30.75,85.25,0.044478997588157654
30.75,85.75,0.015744999051094055
30.75,86.25,0.06538699567317963
30.75,86.75,0.06923099607229233
30.75,87.25,0.06560199707746506
30.75,87.75,0.07248199731111526
30.75,88.25,0.07175799459218979
30.75,88.75,0.0661970004439354
30.75,89.25,0.07706800103187561
30.75,89.75,0.07519400119781494
30.75,90.25,0.06523635983467102
30.75,90.75,0.05175599828362465
30.75,91.25,0.07610199600458145
30.75,91.75,0.07844199985265732
30.75,92.25,0.06855300068855286
30.75,92.75,0.07988199591636658
30.75,93.25,0.07062199711799622
30.75,93.75,0.037064000964164734
30.75,94.25,0.03748399764299393
30.75,94.75,0.02048099972307682
30.75,95.25,0.05108599737286568
30.75,95.75,0.08959300071001053
30.75,96.25,0.10190999507904053
30.75,96.75,0.08414499461650848
30.75,97.25,0.09973099827766418
30.75,97.75,0.10311099886894226
30.75,98.25,0.11217799782752991
30.75,98.75,0.14713498950004578
30.75,99.25,0.14054599404335022
30.75,99.75,0.12184399366378784
30.75,100.25,0.14903399348258972
30.75,100.75,0.16485299170017242
30.75,101.25,0.16201800107955933
30.75,101.75,0.1767139881849289
30.75,102.25,0.16564399003982544
30.75,102.75,0.18614999949932098
30.75,103.25,0.250450998544693
30.75,103.75,0.24847298860549927
30.75,104.25,0.2303140014410019
30.75,104.75,0.2635380029678345
30.75,105.25,0.26086199283599854
30.75,105.75,0.24650000035762787
30.75,106.25,0.23107700049877167
30.75,106.75,0.2538889944553375
30.75,107.25,0.2503350079059601
30.75,107.75,0.2538670003414154
30.75,108.25,0.2660039961338043
30.75,108.75,0.25764498114585876
30.75,109.25,0.2495339959859848
30.75,109.75,0.23979198932647705
30.75,110.25,0.21772100031375885
30.75,110.75,0.20473799109458923
30.75,111.25,0.2090739905834198
30.75,111.75,0.20874398946762085
30.75,112.25,0.19400599598884583
30.75,112.75,0.26500698924064636
30.75,113.25,0.1721159964799881
30.75,113.75,0.13465499877929688
30.75,114.25,0.11548999696969986
30.75,114.75,0.1366889923810959
30.75,115.25,0.20476999878883362
30.75,115.75,0.24208399653434753
30.75,116.25,0.25668400526046753
30.75,116.75,0.19286099076271057
30.75,117.25,0.1668739914894104
30.75,117.75,0.20363299548625946
30.75,118.25,0.24080899357795715
30.75,118.75,0.2538450062274933
30.75,119.25,0.2700499892234802
30.75,119.75,0.26313698291778564
30.25,80.25,0.07469699531793594
30.25,80.75,0.03786199912428856
30.25,81.25,0.02011299878358841
30.25,81.75,0.032621998339891434
30.25,82.25,0.009421999566257
30.25,82.75,0.07248199731111526
30.25,83.25,0.06933999806642532
30.25,83.75,0.05856399983167648
30.25,84.25,0.05955199897289276
30.25,84.75,0.06275099515914917
30.25,85.25,0.057294998317956924
30.25,85.75,0.06261199712753296
30.25,86.25,0.05598299950361252
30.25,86.75,0.061117999255657196
30.25,87.25,0.06640300154685974
30.25,87.75,0.06373299658298492
30.25,88.25,0.0690159946680069
30.25,88.75,0.07195399701595306
30.25,89.25,0.07198699563741684
30.25,89.75,0.07463999837636948
30.25,90.25,0.06668899953365326
30.25,90.75,0.08021599799394608
30.25,91.25,0.09540999680757523
30.25,91.75,0.08617100119590759
30.25,92.25,0.07666800171136856
30.25,92.75,0.08159299939870834
30.25,93.25,0.08858899772167206
30.25,93.75,0.09666100144386292
30.25,94.25,0.08464299887418747
30.25,94.75,0.09592099487781525
30.25,95.25,0.07673099637031555
30.25,95.75,0.04738999903202057
30.25,96.25,0.05578799918293953
30.25,96.75,0.07231400161981583
30.25,97.25,0.09387899935245514
30.25,97.75,0.10284899920225143
30.25,98.25,0.11701099574565887
30.25,98.75,0.15626199543476105
30.25,99.25,0.16583900153636932
30.25,99.75,0.11540500074625015
30.25,100.25,0.1455570012331009
30.25,100.75,0.2067669928073883
30.25,101.25,0.18563799560070038
30.25,101.75,0.14736199378967285
30.25,102.25,0.20297499001026154
30.25,102.75,0.2383359968662262
30.25,103.25,0.305074006319046
30.25,103.75,0.2755430042743683
30.25,104.25,0.2458769977092743
30.25,104.75,0.24045899510383606
30.25,105.25,0.24870099127292633
30.25,105.75,0.22203299403190613
30.25,106.25,0.23631300032138824
30.25,106.75,0.2502630054950714
30.25,107.25,0.24654099345207214
30.25,107.75,0.2376059889793396
30.25,108.25,0.2455819994211197
30.25,108.75,0.25272998213768005
30.25,109.25,0.2533330023288727
30.25,109.75,0.22647099196910858
30.25,110.25,0.22108300030231476
30.25,110.75,0.1987769901752472
30.25,111.25,0.20693199336528778
30.25,111.75,0.20015199482440948
30.25,112.25,0.19911599159240723
30.25,112.75,0.17626099288463593
30.25,113.25,0.19465099275112152
30.25,113.75,0.12933599948883057
30.25,114.25,0.1420079916715622
30.25,114.75,0.12652099132537842
30.25,115.25,0.15572398900985718
30.25,115.75,0.22476498782634735
30.25,116.25,0.17522700130939484
30.25,116.75,0.19262799620628357
30.25,117.25,0.23651599884033203
30.25,117.75,0.26654598116874695
30.25,118.25,0.2774159908294678
30.25,118.75,0.2565799951553345
30.25,119.25,0.2606569826602936
30.25,119.75,0.29084399342536926
29.75,80.25,0.25601300597190857
29.75,80.75,0.19959299266338348
29.75,81.25,0.12887699902057648
29.75,81.75,0.14574499428272247
29.75,82.25,0.082396000623703
29.75,82.75,0.03383199870586395
29.75,83.25,0.06765300035476685
29.75,83.75,0.07194899767637253
29.75,84.25,0.06846600025892258
29.75,84.75,0.05716199800372124
29.75,85.25,0.058437999337911606
29.75,85.75,0.06638799607753754
29.75,86.25,0.0633779987692833
29.75,86.75,0.06478999555110931
29.75,87.25,0.05746699869632721
29.75,87.75,0.0650940015912056
29.75,88.25,0.07718700170516968
29.75,88.75,0.07462900131940842
29.75,89.25,0.0819849967956543
29.75,89.75,0.08302199840545654
29.75,90.25,0.0852390006184578
29.75,90.75,0.08084099739789963
29.75,91.25,0.08833099901676178
29.75,91.75,0.09652599692344666
29.75,92.25,0.09201399981975555
29.75,92.75,0.07527399808168411
29.75,93.25,0.11149999499320984
29.75,93.75,0.16130000352859497
29.75,94.25,0.1497119963169098
29.75,94.75,0.1222350001335144
29.75,95.25,0.1598230004310608
29.75,95.75,0.09042900055646896
29.75,96.25,0.06599099934101105
29.75,96.75,0.04472300037741661
29.75,97.25,0.06597799807786942
29.75,97.75,0.10955299437046051
29.75,98.25,0.12774799764156342
29.75,98.75,0.17065899074077606
29.75,99.25,0.14987999200820923
29.75,99.75,0.13461199402809143
29.75,100.25,0.12229499965906143
29.75,100.75,0.17149899899959564
29.75,101.25,0.1941709965467453
29.75,101.75,0.1304830014705658
29.75,102.25,0.21786099672317505
29.75,102.75,0.254487007856369
29.75,103.25,0.25968700647354126
29.75,103.75,0.28819599747657776
